case,pmax,beta,gamma,p,s,r,c,rho_P,rc
1,10,5.833333333333334,15.0,6.823563266865168,0.990229933531884,-7.327471962526033e-15,6.823563266865218,3.6445373821210745e-28,-4.999946852247743e-14
1,10,5.833333333333334,15.625,6.823954607406446,0.990621274073169,-8.43769498715119e-15,6.8239546074065025,4.83374519674175e-28,-5.757844758346112e-14
1,10,5.833333333333334,16.25,6.824315804939678,0.9909824716063231,3.219646771412954e-15,6.824315804939657,6.720108836351494e-29,2.197188634847636e-14
1,10,5.833333333333334,16.875,6.824650212966777,0.9913168796333816,8.770761894538737e-15,6.8246502129667155,5.375100992949669e-28,5.985738203144415e-14
1,10,5.833333333333334,17.5,6.824960705327092,0.9916273719937676,-1.3322676295501878e-15,6.8249607053271015,1.3016204936146695e-29,-9.092674220659316e-15
1,10,5.833333333333334,18.125,6.825249758996536,0.9919164256633421,-2.042810365310288e-14,6.8252497589966765,2.8576486291631153e-27,-1.3942690953509956e-13
1,10,5.833333333333334,18.75,6.825519520307843,0.992186186974537,-3.9968028886505635e-15,6.825519520307871,1.1182103331507842e-28,-2.728025613530731e-14
1,10,5.833333333333334,19.375,6.825771858338737,0.9924385250053804,3.3306690738754696e-15,6.825771858338714,7.395570986446986e-29,2.273438723389825e-14
1,10,5.833333333333334,20.0,6.826008408280589,0.9926750749472641,-1.3322676295501878e-15,6.8260084082805985,1.2424559257230936e-29,-9.094070041389643e-15
1,10,6.666666666666667,5.0,7.640490336195799,0.9738236695290974,4.551914400963142e-15,7.640490336195764,1.5767357343104973e-28,3.477885799174922e-14
1,10,6.666666666666667,5.625,7.643407698311904,0.9767410316452123,3.3306690738754696e-15,7.643407698311879,8.283039504820624e-29,2.5457661639789063e-14
1,10,6.666666666666667,6.25,7.645739980642194,0.9790733139754826,5.88418203051333e-15,7.6457399806421495,2.6131017485446016e-28,4.498892580407187e-14
1,10,6.666666666666667,6.875,7.647647150914449,0.9809804842477399,5.440092820663267e-15,7.647647150914407,2.295092196127381e-28,4.160391036065536e-14
1,10,6.666666666666667,7.5,7.649235731339799,0.9825690646730822,6.661338147750939e-15,7.649235731339749,3.3427980858740375e-28,5.0954145778313026e-14
1,10,6.666666666666667,8.125,7.650579398413184,0.9839127317465066,1.4432899320127035e-15,7.650579398413173,1.4741838166317658e-29,1.104200421979354e-14
1,10,6.666666666666667,8.75,7.65173073671596,0.9850640700492339,7.771561172376096e-15,7.651730736715901,4.590184392254762e-28,5.946589349493803e-14
1,10,6.666666666666667,9.375,7.652728282507644,0.9860616158409177,7.549516567451064e-15,7.652728282507585,4.459036266761769e-28,5.777439895499234e-14
1,10,6.666666666666667,10.0,7.653600921401615,0.9869342547348698,1.0325074129013956e-14,7.653600921401537,8.115899600526922e-28,7.902399686736039e-14
1,10,6.666666666666667,10.625,7.654370731395073,0.9877040647283009,1.3655743202889425e-14,7.654370731394968,1.4311908972972207e-27,1.0452612108764259e-13
1,10,6.666666666666667,11.25,7.655054876768392,0.9883882101017134,1.5543122344752192e-15,7.65505487676838,1.7946585593778019e-29,1.1898345450540284e-14
1,10,6.666666666666667,11.875,7.655666903042983,0.9890002363762305,1.099120794378905e-14,7.655666903042897,9.37166755402562e-28,8.414502687972801e-14
1,10,6.666666666666667,12.5,7.656217642914902,0.9895509762481698,8.548717289613705e-15,7.656217642914837,5.542733935309134e-28,6.545084013703155e-14
1,10,6.666666666666667,13.125,7.656715863012282,0.9900491963455855,3.774758283725532e-15,7.656715863012252,1.1231407138084156e-28,2.890225163003819e-14
1,10,6.666666666666667,13.75,7.657168734042568,0.9905020673759037,-6.661338147750939e-16,7.657168734042571,2.070759876205156e-30,-5.1006990191843545e-15
1,10,6.666666666666667,14.375,7.657582178146363,0.9909155114796113,1.1213252548714081e-14,7.657582178146278,9.511197326636587e-28,8.586640287608627e-14
1,10,6.666666666666667,15.0,7.657961129312669,0.9912944626460058,-2.220446049250313e-16,7.657961129312673,7.888609052210118e-31,-1.700408953489479e-15
1,10,6.666666666666667,15.625,7.6583097312271615,0.9916430645604426,6.661338147750939e-15,7.65830973122711,3.4611272216571893e-28,5.101459075991539e-14
1,10,6.666666666666667,16.25,7.658631489412954,0.9919648227462661,2.886579864025407e-15,7.658631489412933,6.153115060723892e-29,2.2107251443330283e-14
1,10,6.666666666666667,16.875,7.658929389529772,0.9922627228630323,9.43689570931383e-15,7.6589293895297,6.831042401148199e-28,7.227651789399041e-14
1,10,6.666666666666667,17.5,7.659205990296999,0.99253932363025,1.0769163338864018e-14,7.6592059902969165,8.84756809011941e-28,8.248324035551323e-14
1,10,6.666666666666667,18.125,7.659463497174089,0.9927968305073249,1.2656542480726785e-14,7.659463497173991,1.2309188349842363e-27,9.694232513155877e-14
1,10,6.666666666666667,18.75,7.659703821290841,0.9930371546240355,1.8096635301390052e-14,7.6597038212907025,2.507394387244986e-27,1.386148665705616e-13
1,10,6.666666666666667,19.375,7.659928626961764,0.9932619602950168,1.0547118733938987e-14,7.659928626961683,8.477789540797061e-28,8.079017672206311e-14
1,10,6.666666666666667,20.0,7.66013937028425,0.9934727036176438,-7.993605777301127e-15,7.660139370284311,4.827828739952592e-28,-6.123213432523649e-14
1,10,7.5,5.0,8.476405091800896,0.9764050918008325,7.771561172376096e-15,8.476405091800832,4.900798373685536e-28,6.587490069277038e-14
1,10,7.5,5.625,8.47903324912702,0.979033249127065,-5.10702591327572e-15,8.479033249127065,2.267975102510409e-28,-4.330264252281835e-14
1,10,7.5,6.25,8.481134599608009,0.9811345996080059,3.3306690738754696e-16,8.481134599608005,8.874685183736383e-31,2.8247852722289596e-15
1,10,7.5,6.875,8.48285311043804,0.9828531104380946,-6.439293542825908e-15,8.482853110438095,3.545929768968448e-28,-5.4623581258784694e-14
1,10,7.5,7.5,8.48428467000824,0.9842846700082255,1.9984014443252818e-15,8.484284670008226,2.8398992587956425e-29,1.6955006738611284e-14
1,10,7.5,8.125,8.485495611722857,0.985495611722798,7.216449660063518e-15,8.485495611722797,4.294361552796883e-28,6.123515192268745e-14
1,10,7.5,8.75,8.486533286274895,0.986533286274792,1.2323475573339238e-14,8.486533286274792,1.2696716269532185e-27,1.0458358565573776e-13
1,10,7.5,9.375,8.487432398674256,0.9874323986741471,1.27675647831893e-14,8.487432398674148,1.3948046880439015e-27,1.0836384299301194e-13
1,10,7.5,10.0,8.488218965556008,0.9882189655561682,-1.9095836023552692e-14,8.488218965556168,3.0528917032053157e-27,-1.6208963749827065e-13
1,10,7.5,10.625,8.488912873950195,0.9889128739502508,-6.439293542825908e-15,8.488912873950252,3.6031221845969714e-28,-5.4662601854839574e-14
1,10,7.5,11.25,8.489529586063886,0.9895295860638962,-1.1102230246251565e-15,8.489529586063895,1.0846837446788912e-29,-9.425271214684611e-15
1,10,7.5,11.875,8.490081305079503,0.9900813050794453,6.772360450213455e-15,8.490081305079446,3.9097918615016398e-28,5.749789084961667e-14
1,10,7.5,12.5,8.490577790820634,0.9905777908204918,1.6986412276764895e-14,8.490577790820492,2.413914369976296e-27,1.4422445482282056e-13
1,10,7.5,13.125,8.491026942122556,0.9910269421225708,-1.3322676295501878e-15,8.49102694212257,2.01159530831358e-29,-1.1312320336628416e-14
1,10,7.5,13.75,8.491435220213942,0.991435220214111,-1.9984014443252818e-14,8.491435220214111,3.3723803698198255e-27,-1.6969296408470445e-13
1,10,7.5,14.375,8.49180796154289,0.9918079615428956,-6.661338147750939e-16,8.491807961542897,4.141519752410312e-30,-5.656680431760084e-15
1,10,7.5,15.0,8.492149612322955,0.9921496123231357,-2.1094237467877974e-14,8.492149612323136,3.822031085795802e-27,-1.791354205350921e-13
1,10,7.5,15.625,8.492463906740888,0.9924639067409871,-1.1324274851176597e-14,8.492463906740987,1.1264933726556049e-27,-9.617099544363191e-14
1,10,7.5,16.25,8.492754004000297,0.992754004000413,-1.3988810110276972e-14,8.492754004000414,1.6276172626972526e-27,-1.1880352307525623e-13
1,10,7.5,16.875,8.493022594889183,0.9930225948892542,-8.43769498715119e-15,8.493022594889254,5.99534287967969e-28,-7.166153417465885e-14
1,10,7.5,17.5,8.493271985491472,0.9932719854915195,-5.773159728050814e-15,8.49327198549152,2.7689017773257514e-28,-4.903301578602182e-14
1,10,7.5,18.125,8.493504163566536,0.9935041635665796,-5.10702591327572e-15,8.49350416356658,2.2226156004602008e-28,-4.337654585784975e-14
1,10,7.5,18.75,8.49372085164266,0.9937208516426557,3.3306690738754696e-16,8.493720851642657,1.4791141972893971e-30,2.8289773362697412e-15
1,10,7.5,19.375,8.493923549826984,0.9939235498267633,2.5979218776228663e-14,8.493923549826764,5.745471187950934e-27,2.206654981695103e-13
1,10,7.5,20.0,8.494113570581863,0.9941135705822006,-3.9745984281580604e-14,8.4941135705822,1.3414579693283306e-26,-3.3760690446232067e-13
1,10,8.333333333333334,5.0,9.311855336438633,0.9785220031052919,6.661338147750939e-16,9.311855336438626,4.733165431326071e-30,6.2029417178956775e-15
1,10,8.333333333333334,5.625,9.314246682115535,0.9809133487822335,-3.552713678800501e-15,9.314246682115567,1.1675141397270975e-28,-3.3090851595274154e-14
1,10,8.333333333333334,6.25,9.316158873110062,0.9828255397767185,1.1102230246251565e-15,9.316158873110052,1.0846837446788912e-29,1.0343014081992732e-14
1,10,8.333333333333334,6.875,9.317722808267709,0.9843894749342104,1.765254609153999e-14,9.317722808267543,2.9005429408845078e-27,1.6448153134113623e-13
1,10,8.333333333333334,7.5,9.319025685964885,0.9856923526314407,1.176836406102666e-14,9.319025685964775,1.2960984672781224e-27,1.0966968696649217e-13
1,10,8.333333333333334,8.125,9.32012783602233,0.9867945026889835,1.3322676295501878e-15,9.320127836022317,1.6566079009641248e-29,1.2416904619202175e-14
1,10,8.333333333333334,8.75,9.321072328348222,0.9877389950147544,1.454392162258955e-14,9.321072328348087,1.9505571957721043e-27,1.3556494538198288e-13
1,10,8.333333333333334,9.375,9.32189073335898,0.9885574000256243,2.1094237467877974e-15,9.32189073335896,4.6838616247497576e-29,1.9663817677908505e-14
1,10,8.333333333333334,10.0,9.322606719736187,0.9892733864029362,-9.103828801926284e-15,9.322606719736271,7.519816579019295e-28,-8.487141556416657e-14
1,10,8.333333333333334,10.625,9.323238380998859,0.989905047665558,-3.552713678800501e-15,9.323238380998891,1.1675141397270975e-28,-3.3122796526892596e-14
1,10,8.333333333333334,11.25,9.3237997857528,0.9904664524194615,6.661338147750939e-16,9.323799785752795,3.549874073494553e-30,6.210898319482713e-15
1,10,8.333333333333334,11.875,9.324302037910599,0.9909687045771998,6.994405055138486e-15,9.324302037910535,4.534964128889292e-28,6.521794530959953e-14
1,10,8.333333333333334,12.5,9.324754018550458,0.9914206852169132,2.2648549702353193e-14,9.324754018550248,4.767480880703185e-27,2.1119215485135296e-13
1,10,8.333333333333334,13.125,9.325162915628091,0.9918295822947192,4.3298697960381105e-15,9.325162915628052,1.653649672569546e-28,4.0376741251512586e-14
1,10,8.333333333333334,13.75,9.325534609101995,0.9922012757685454,1.2434497875801753e-14,9.32553460910188,1.4357268475022415e-27,1.1595834028759305e-13
1,10,8.333333333333334,14.375,9.32587395550771,0.9925406221740518,3.47499806707674e-14,9.325873955507387,1.1265426764621812e-26,3.240739396918948e-13
1,10,8.333333333333334,15.0,9.326185001335492,0.9928516680017481,4.374278717023117e-14,9.326185001335082,1.7949346606946292e-26,4.079533256236026e-13
1,10,8.333333333333334,15.625,9.326471145159335,0.9931378118257284,2.964295475749168e-14,9.326471145159061,8.08276744250764e-27,2.7646416220300166e-13
1,10,8.333333333333334,16.25,9.326735262325236,0.9934019289914833,4.474198789239381e-14,9.326735262324817,1.8756745743439998e-26,4.1729667618249936e-13
1,10,8.333333333333334,16.875,9.326979801910033,0.9936464685763422,3.83026943495679e-14,9.326979801909676,1.3675889868137766e-26,3.572484565571397e-13
1,10,8.333333333333334,17.5,9.327206862892158,0.9938735295589725,-1.5765166949677223e-14,9.327206862892307,2.3383809383013842e-27,-1.4704497336767237e-13
1,10,8.333333333333334,18.125,9.327418254553463,0.9940849212196348,5.295763827461997e-14,9.327418254552969,2.615192229943437e-26,4.939580419607033e-13
1,10,8.333333333333334,18.75,9.327615544786077,0.9942822114529424,-2.1538326677728037e-14,9.327615544786276,4.285092437160536e-27,-2.0090123072786098e-13
1,10,8.333333333333334,19.375,9.327800099057868,0.9944667657242121,3.441691376337985e-14,9.327800099057546,1.1065746347987743e-26,3.210340916113096e-13
1,10,8.333333333333334,20.0,9.327973112050582,0.9946397787172643,-1.9984014443252818e-15,9.327973112050598,3.194886666145098e-29,-1.864103493974931e-14
1,10,9.166666666666668,5.0,10.14695632263432,0.9802896559676846,-2.886579864025407e-15,10.146956322634352,9.229672591085838e-29,-2.9289999802061616e-14
1,10,9.166666666666668,5.625,10.149150148023649,0.9824834813570673,-8.659739592076221e-15,10.149150148023736,7.460652011127719e-28,-8.788899736276738e-14
1,10,9.166666666666668,6.25,10.150904524523146,0.984237857856562,-8.43769498715119e-15,10.15090452452323,7.1194696696196315e-28,-8.565023622162e-14
1,10,9.166666666666668,6.875,10.152339471850375,0.9856728051836869,1.9984014443252818e-15,10.152339471850354,4.082355184518736e-29,2.0288449863826316e-14
1,10,9.166666666666668,7.5,10.153534951064575,0.9868682843979029,3.3306690738754696e-16,10.153534951064572,1.4791141972893971e-30,3.381806485202445e-15
1,10,9.166666666666668,8.125,10.154546290279505,0.9878796236130469,-2.042810365310288e-14,10.154546290279715,4.281936993539652e-27,-2.0743812416806535e-13
1,10,9.166666666666668,8.75,10.155412991963837,0.9887463252970461,1.2101430968414206e-14,10.155412991963715,1.4940039468754437e-27,1.2289502927798566e-13
1,10,9.166666666666668,9.375,10.156164013644911,0.9894973469783119,-6.439293542825908e-15,10.156164013644979,4.403816003396298e-28,-6.539852135294496e-14
1,10,9.166666666666668,10.0,10.1568210664194,0.9901543997530267,-2.886579864025407e-14,10.156821066419695,8.486171187915034e-27,-2.9318475172836156e-13
1,10,9.166666666666668,10.625,10.157400748210375,0.9907340815439021,-1.9317880628477724e-14,10.15740074821057,3.7746994314825415e-27,-1.962194551495421e-13
1,10,9.166666666666668,11.25,10.157915965322921,0.9912492986561086,1.4210854715202004e-14,10.157915965322776,2.0573492408163988e-27,1.4435266799243288e-13
1,10,9.166666666666668,11.875,10.158376904718734,0.9917102380522351,-1.6653345369377348e-14,10.158376904718903,2.8103169748498546e-27,-1.6917095898659033e-13
1,10,9.166666666666668,12.5,10.15879171438382,0.9921250477173649,-2.1094237467877974e-14,10.158791714384034,4.477771713260768e-27,-2.14291964809928e-13
1,10,9.166666666666668,13.125,10.159166989156592,0.9925003224898461,7.549516567451064e-15,10.159166989156514,5.900679571053168e-28,7.669679949613905e-14
1,10,9.166666666666668,13.75,10.159508123965203,0.9928414572989297,-3.885780586188048e-14,10.159508123965598,1.5323623083918154e-26,-3.9477619433325274e-13
1,10,9.166666666666668,14.375,10.159819574857782,0.9931529081910613,5.10702591327572e-15,10.159819574857728,2.6762106209622825e-28,5.188646184300433e-14
1,10,9.166666666666668,15.0,10.160105054724044,0.9934383880572506,1.2323475573339238e-14,10.160105054723918,1.543307753451757e-27,1.2520780646445071e-13
1,10,9.166666666666668,15.625,10.160367682023313,0.9937010153566357,1.2212453270876722e-15,10.160367682023303,1.1931521191467804e-29,1.2408301553163562e-14
1,10,9.166666666666668,16.25,10.160610095164895,0.9939434284986737,-4.418687638008123e-14,10.160610095165342,1.9740652507476905e-26,-4.4896562222127636e-13
1,10,9.166666666666668,16.875,10.16083454145916,0.9941678747924234,6.5503158452884236e-15,10.160834541459092,4.479743865523821e-28,6.655667549827342e-14
1,10,9.166666666666668,17.5,10.161042946991211,0.994376280324671,-1.2656542480726785e-14,10.161042946991339,1.6187425775135162e-27,-1.2860367170708516e-13
1,10,9.166666666666668,18.125,10.16123697203966,0.9945703053727692,2.2315482794965646e-14,10.161236972039436,4.974852691163158e-27,2.2675290882511486e-13
1,10,9.166666666666668,18.75,10.161418055395123,0.9947513887291528,-6.861178292183467e-14,10.16141805539582,4.7898450873662005e-26,-6.971930097948295e-13
1,10,9.166666666666668,19.375,10.161587450109053,0.994920783442625,-2.375877272697835e-14,10.161587450109293,5.697547887958758e-27,-2.4142684677246213e-13
1,10,9.166666666666668,20.0,10.161746252521297,0.9950795858548824,-2.4646951146678475e-14,10.16174625252155,6.238903684166677e-27,-2.504560634508417e-13
1,10,10.0,5.0,10.98178802946644,0.9817880294662986,1.3100631690576847e-14,10.981788029466298,1.850076037969578e-27,1.4386836027802365e-13
1,10,10.0,5.625,10.983814568548327,0.9838145685482678,5.329070518200751e-15,10.983814568548269,3.1712208389884675e-28,5.853352239463448e-14
1,10,10.0,6.25,10.98543526076115,0.9854352607609913,1.4765966227514582e-14,10.98543526076099,2.3475514463245785e-27,1.6221056605494464e-13
1,10,10.0,6.875,10.986760925586939,0.98676092558674,1.8318679906315083e-14,10.98676092558674,3.6445373821210745e-27,2.0126295660303351e-13
1,10,10.0,7.5,10.987865401653805,0.9878654016536039,1.8207657603852567e-14,10.987865401653604,3.654792573888948e-27,2.0006329103052677e-13
1,10,10.0,8.125,10.988799784736518,0.9887997847364662,4.773959005888173e-15,10.988799784736466,2.4592738720265043e-28,5.246007969624467e-14
1,10,10.0,8.75,10.989600557938015,0.9896005579380986,-7.771561172376096e-15,10.989600557938099,6.488380945442822e-28,-8.540635299599441e-14
1,10,10.0,9.375,10.990294466905816,0.9902944669055174,2.731148640577885e-14,10.990294466905517,8.150510872743494e-27,3.0016127792839656e-13
1,10,10.0,10.0,10.990901565317046,0.9909015653169382,9.658940314238862e-15,10.990901565316939,1.0380423436576989e-27,1.0616046221907079e-13
1,10,10.0,10.625,10.991437184648493,0.9914371846485848,-8.43769498715119e-15,10.991437184648586,7.7190039575876005e-28,-9.274239443449656e-14
1,10,10.0,11.25,10.991913246866574,0.9919132468668064,-2.1316282072803006e-14,10.991913246866806,4.960357372029722e-27,-2.3430672328999277e-13
1,10,10.0,11.875,10.992339162295435,0.9923391622954432,-8.881784197001252e-16,10.992339162295444,7.099748146989106e-30,-9.763158425975366e-15
1,10,10.0,12.5,10.992722457943973,0.9927224579437839,1.7208456881689926e-14,10.992722457943785,3.255530348233963e-27,1.8916779042991013e-13
1,10,10.0,13.125,10.993069226198685,0.993069226198549,1.2212453270876722e-14,10.99306922619855,1.6595661293587036e-27,1.3425234422846272e-13
1,10,10.0,13.75,10.993384451071554,0.993384451071373,1.6542323066914832e-14,10.993384451071373,2.9972770093872344e-27,1.8185611718842083e-13
1,10,10.0,14.375,10.993672249289189,0.993672249289058,1.176836406102666e-14,10.993672249289059,1.5365038281442257e-27,1.2937753739723949e-13
1,10,10.0,15.0,10.993936051077657,0.993936051077891,-2.1316282072803006e-14,10.993936051077892,4.9792900337550265e-27,-2.343498419551343e-13
1,10,10.0,15.625,10.994178737536247,0.9941787375366662,-3.8191672047105385e-14,10.994178737536666,1.6010720932365656e-26,-4.1988606877125945e-13
1,10,10.0,16.25,10.994402746291964,0.9944027462920424,-7.105427357601002e-15,10.994402746292042,5.553580772755923e-28,-7.811993005398706e-14
1,10,10.0,16.875,10.994610153663029,0.9946101536633822,-3.197442310920451e-14,10.994610153663382,1.1302799050006657e-26,-3.51546316973989e-13
1,10,10.0,17.5,10.99480273921272,0.9948027392124956,2.042810365310288e-14,10.994802739212496,4.5722378066609844e-27,2.2460297000205233e-13
1,10,10.0,18.125,10.994982036931821,0.9949820369321403,-2.90878432451791e-14,10.99498203693214,9.274834877909741e-27,-3.198203139738421e-13
1,10,10.0,18.75,10.995149376191957,0.9951493761923036,-3.1530333899354446e-14,10.995149376192304,1.0921779232784908e-26,-3.4668073110462206e-13
1,10,10.0,19.375,10.995305914757846,0.9953059147579939,-1.354472090042691e-14,10.995305914757994,1.9970013815669914e-27,-1.4892834983021023e-13
1,10,10.0,20.0,10.995452665613925,0.9954526656136347,2.6645352591003757e-14,10.995452665613634,7.738725480218126e-27,2.929777131729674e-13
1,10,10.833333333333334,5.0,11.816407715597865,0.9830743822645864,-4.6629367034256575e-15,11.81640771559792,2.5677422464943934e-28,-5.509916123970367e-14
1,10,10.833333333333334,5.625,11.818290736926166,0.9849574035928637,-2.886579864025407e-15,11.818290736926198,9.229672591085838e-29,-3.411444006840915e-14
1,10,10.833333333333334,6.25,11.819796721514477,0.9864633881808844,2.1871393585115584e-14,11.81979672151422,5.652878639200618e-27,2.585154261922963e-13
1,10,10.833333333333334,6.875,11.821028605012927,0.9876952716794154,1.5210055437364645e-14,11.82102860501275,2.7018486003819654e-27,1.7979850040891716e-13
1,10,10.833333333333334,7.5,11.822054978294455,0.9887216449612071,-7.327471962526033e-15,11.822054978294542,6.312859394031147e-28,-8.662577639289457e-14
1,10,10.833333333333334,8.125,11.822923308683762,0.98958997535013,2.5091040356528538e-14,11.822923308683464,7.487867712357844e-27,2.966494458703187e-13
1,10,10.833333333333334,8.75,11.823667490279101,0.9903341569458313,-5.329070518200751e-15,11.823667490279165,3.407879110554771e-28,-6.300915783945537e-14
1,10,10.833333333333334,9.375,11.824312371833855,0.9909790385003063,1.7985612998927536e-14,11.82431237183364,3.865812866035568e-27,2.126675062982308e-13
1,10,10.833333333333334,10.0,11.824876585452902,0.9915432521196017,-2.6645352591003757e-15,11.824876585452936,8.993014319519535e-29,-3.1507800596449805e-14
1,10,10.833333333333334,10.625,11.825374376258502,0.9920410429247992,3.108624468950438e-14,11.825374376258132,1.1458204648335196e-26,3.676064814053556e-13
1,10,10.833333333333334,11.25,11.825816821770104,0.9924834884364815,2.4202861936828413e-14,11.825816821769816,6.986349391863586e-27,2.8621861182751784e-13
1,10,10.833333333333334,11.875,11.826212665991449,0.9928793326575338,4.907185768843192e-14,11.826212665990868,2.850430551880343e-26,5.803342249386349e-13
1,10,10.833333333333334,12.5,11.826568903121196,0.9932355697873723,4.141131881851834e-14,11.826568903120705,2.026613247796725e-26,4.897538153763063e-13
1,10,10.833333333333334,13.125,11.826891194402588,0.9935578610694806,-1.9095836023552692e-14,11.826891194402815,4.324929912874197e-27,-2.2584437491671542e-13
1,10,10.833333333333334,13.75,11.827184171227493,0.9938508378939259,1.9984014443252818e-14,11.827184171227259,4.668084406645337e-27,2.3635461930081665e-13
1,10,10.833333333333334,14.375,11.827451659123291,0.9941183257901844,-1.9095836023552692e-14,11.827451659123518,4.341890422336449e-27,-2.2585507745911895e-13
1,10,10.833333333333334,15.0,11.827696845728457,0.9943635123949983,1.0658141036401503e-14,11.827696845728333,1.334752651633952e-27,1.2606126111757376e-13
1,10,10.833333333333334,15.625,11.827922408422694,0.994589075089432,-5.995204332975845e-15,11.827922408422765,4.313096999295882e-28,-7.091081167307826e-14
1,10,10.833333333333334,16.25,11.828130612501374,0.994797279168238,-1.6653345369377348e-14,11.828130612501571,3.2984246599553556e-27,-1.969779441640935e-13
1,10,10.833333333333334,16.875,11.828323387518271,0.9949900541845356,3.375077994860476e-14,11.82832338751787,1.35494749080761e-26,3.9921513981305085e-13
1,10,10.833333333333334,17.5,11.82850238726159,0.9951690539282136,3.774758283725532e-15,11.828502387261548,1.609276246650864e-28,4.464973737038276e-14
1,10,10.833333333333334,18.125,11.828669037323642,0.9953357039901096,1.6653345369377348e-14,11.828669037323444,3.3132158019282496e-27,1.9698691073860758e-13
1,10,10.833333333333334,18.75,11.828824573143422,0.9954912398097084,3.2085445411667024e-14,11.828824573143041,1.2168475285873565e-26,3.7953310512576656e-13
1,10,10.833333333333334,19.375,11.82897007068922,0.9956367373560528,-1.3988810110276972e-14,11.828970070689387,2.335817140359416e-27,-1.654732161190234e-13
1,10,10.833333333333334,20.0,11.829106471388164,0.9957731380539236,7.66053886991358e-14,11.829106471387258,6.940003813681851e-26,9.061732992040836e-13
1,10,11.666666666666668,5.0,12.650857461590576,0.9841907949238049,8.104628079763643e-15,12.650857461590473,8.35009268176441e-28,1.0253049461629355e-13
1,10,11.666666666666668,5.625,12.652615993045206,0.9859493263783952,1.1324274851176597e-14,12.652615993045064,1.619334223192432e-27,1.4328170109163503e-13
1,10,11.666666666666668,6.25,12.654022465944752,0.9873557992780082,6.106226635438361e-15,12.654022465944676,4.664140102119232e-28,7.726832902698679e-14
1,10,11.666666666666668,6.875,12.655172983756177,0.9885063170893638,1.1435297153639112e-14,12.655172983756032,1.6656798013741664e-27,1.4471566359995595e-13
1,10,11.666666666666668,7.5,12.656131588677423,0.9894649220104021,2.786659791809143e-14,12.65613158867707,9.85070333872108e-27,3.526833301801196e-13
1,10,11.666666666666668,8.125,12.656942602416354,0.9902759357498052,-9.325873406851315e-15,12.656942602416473,1.1099272936459636e-27,-1.1803704442791927e-13
1,10,11.666666666666668,8.75,12.657637674273088,0.9909710076061033,2.5202062658991053e-14,12.65763767427277,7.991062362275697e-27,3.1899857778182813e-13
1,10,11.666666666666668,9.375,12.658240008095229,0.9915733414283148,1.9539925233402755e-14,12.658240008094982,4.807318356416846e-27,2.4734106334464343e-13
1,10,11.666666666666668,10.0,12.658767003139303,0.992100336472328,2.4313884239290928e-14,12.658767003138996,7.471893279027119e-27,3.077837955264773e-13
1,10,11.666666666666668,10.625,12.659231962307155,0.9925652956404418,3.552713678800501e-15,12.65923196230711,1.609276246650864e-28,4.497462655559698e-14
1,10,11.666666666666668,11.25,12.659645230657137,0.9929785639905901,-9.547918011776346e-15,12.659645230657258,1.1533146434331193e-27,-1.2087325472049095e-13
1,10,11.666666666666668,11.875,12.660014974193839,0.993348307526694,3.752553823233029e-14,12.660014974193363,1.789787343288062e-26,4.75073875935967e-13
1,10,11.666666666666668,12.5,12.660347724901872,0.9936810582348663,2.6645352591003757e-14,12.660347724901534,8.993014319519535e-27,3.3733942905471363e-13
1,10,11.666666666666668,13.125,12.660648769987692,0.9939821033207172,2.4313884239290928e-14,12.660648769987386,7.450298211746693e-27,3.078295485877944e-13
1,10,11.666666666666668,13.75,12.660922434909807,0.994255768242704,3.452793606584237e-14,12.660922434909372,1.502681416832875e-26,4.371555203671401e-13
1,10,11.666666666666668,14.375,12.661172292545562,0.9945056258785563,2.6645352591003757e-14,12.661172292545224,8.993014319519535e-27,3.373613999503149e-13
1,10,11.666666666666668,15.0,12.66140132004513,0.9947346533782859,1.4099832412739488e-14,12.661401320044954,2.4795870403359454e-27,1.7852363672307239e-13
1,10,11.666666666666668,15.625,12.66161201802472,0.9949453513574031,5.10702591327572e-14,12.661612018024071,3.311243649665197e-26,6.466318067989222e-13
1,10,11.666666666666668,16.25,12.661806502240506,0.9951398355734176,3.3306690738754696e-14,12.661806502240086,1.3992420306357697e-26,4.217228733640639e-13
1,10,11.666666666666668,16.875,12.661986574889118,0.995319908222239,1.6653345369377348e-14,12.661986574888907,3.520291789548765e-27,2.1086443549404434e-13
1,10,11.666666666666668,17.5,12.662153780618002,0.9954871139513148,1.6653345369377348e-15,12.662153780617983,3.2540512340366737e-29,2.1086722002879836e-14
1,10,11.666666666666668,18.125,12.662309450946836,0.9956427842798474,2.5091040356528538e-14,12.662309450946516,8.045000726670184e-27,3.1771051744055175e-13
1,10,11.666666666666668,18.75,12.66245473979858,0.9957880731320046,-7.327471962526033e-15,12.662454739798672,6.768426566796281e-28,-9.278378208262964e-14
1,10,11.666666666666668,19.375,12.662590652157771,0.9959239854905197,4.5852210917018965e-14,12.662590652157188,2.675628836044682e-26,5.806077773385841e-13
1,10,11.666666666666668,20.0,12.662718067342915,0.9960514006760564,1.532107773982716e-14,12.662718067342723,2.9256878822384275e-27,1.9400648790727179e-13
1,10,12.5,5.0,13.485168891720598,0.9851688917205337,4.884981308350689e-15,13.485168891720534,3.1238891846752067e-28,6.587479797600697e-14
1,10,12.5,5.625,13.486818405020612,0.986818405020446,1.2212453270876722e-14,13.486818405020447,2.0283586025495266e-27,1.6470713954411233e-13
