case,alpha,beta,gamma,B,pmax,p,s,r,c,P,E,P/E
3,0.1,0.5050505050505051,0.043440000000000006,0.158,10,10.0,0.0,0.5655999999999999,0.5050505050505051,4.804743434343433,0.5655999999999999,8.494949494949495
3,0.1,0.5050505050505051,0.04445,0.158,10,10.0,0.0,0.5555,0.5050505050505051,4.718944444444444,0.5555,8.494949494949495
3,0.1,0.5050505050505051,0.04546000000000001,0.158,10,10.0,0.0,0.5453999999999999,0.5050505050505051,4.633145454545454,0.5453999999999999,8.494949494949495
3,0.1,0.5050505050505051,0.046470000000000004,0.158,10,10.0,0.0,0.5352999999999999,0.5050505050505051,4.547346464646463,0.5352999999999999,8.494949494949493
3,0.1,0.5050505050505051,0.04748000000000001,0.158,10,10.0,0.0,0.5251999999999999,0.5050505050505051,4.461547474747474,0.5251999999999999,8.494949494949495
3,0.1,0.5050505050505051,0.048490000000000005,0.158,10,10.0,0.0,0.5150999999999999,0.5050505050505051,4.375748484848485,0.5150999999999999,8.494949494949497
3,0.1,0.5050505050505051,0.0495,0.158,10,10.0,0.0,0.505,0.5050505050505051,4.289949494949495,0.505,8.494949494949495
3,0.1,0.5050505050505051,0.050510000000000006,0.158,10,10.0,0.0,0.4948999999999999,0.5050505050505051,4.204150505050505,0.4948999999999999,8.494949494949497
3,0.1,0.5050505050505051,0.05152,0.158,10,10.0,0.0,0.4848,0.5050505050505051,4.118351515151515,0.4848,8.494949494949495
3,0.1,0.5050505050505051,0.05253000000000001,0.158,10,10.0,0.0,0.4746999999999999,0.5050505050505051,4.032552525252525,0.4746999999999999,8.494949494949497
3,0.1,0.5050505050505051,0.053540000000000004,0.158,10,10.0,0.0,0.4645999999999999,0.5050505050505051,3.946753535353534,0.4645999999999999,8.494949494949495
2,0.1,0.5050505050505051,0.05455000000000001,0.158,10,9.418428093955132,0.0,0.4862247474747474,0.5050505050505051,3.8476800198374774,0.4862247474747474,7.913377588904626
2,0.1,0.5050505050505051,0.055560000000000005,0.158,10,9.251805310120645,0.0,0.48596969696969694,0.5050505050505051,3.76468808511848,0.48596969696969694,7.7467548050701405
2,0.1,0.5050505050505051,0.05657,0.158,10,9.091132288056453,0.0,0.48571464646464646,0.5050505050505051,3.6846710312846294,0.48571464646464646,7.586081783005949
2,0.1,0.5050505050505051,0.057580000000000006,0.158,10,8.936095936790622,0.0,0.485459595959596,0.5050505050505051,3.607472312849959,0.485459595959596,7.431045431740118
2,0.1,0.5050505050505051,0.05859,0.158,10,8.78640475414669,0.0,0.4852045454545455,0.5050505050505051,3.5329461787262377,0.4852045454545455,7.281354249096185
2,0.1,0.5050505050505051,0.05960000000000001,0.158,10,8.641786997491694,0.0,0.4849494949494949,0.5050505050505051,3.460956757596984,0.4849494949494949,7.136736492441188
2,0.1,0.5050505050505051,0.060610000000000004,0.158,10,8.501989037379236,0.0,0.48469444444444454,0.5050505050505051,3.391377234739001,0.48469444444444454,6.9969385323287305
2,0.1,0.5050505050505051,0.06162000000000001,0.158,10,8.366773873102986,0.0,0.48443939393939395,0.5050505050505051,3.3240891097991208,0.48443939393939395,6.8617233680524805
2,0.1,0.5050505050505051,0.06263,0.158,10,8.235919791883386,0.0,0.48418434343434347,0.5050505050505051,3.2589815263875663,0.48418434343434347,6.730869286832881
2,0.1,0.5050505050505051,0.06364,0.158,10,8.109219155730782,0.0,0.483929292929293,0.5050505050505051,3.1959506655095096,0.483929292929293,6.604168650680277
2,0.1,0.5050505050505051,0.06465,0.158,10,7.9864773020225455,0.0,0.4836742424242424,0.5050505050505051,3.1348991958536354,0.4836742424242424,6.48142679697204
2,0.1,0.5050505050505051,0.06566,0.158,10,7.867511545549926,0.0,0.4834191919191919,0.5050505050505051,3.0757357748155707,0.4834191919191919,6.36246104049942
2,0.1,0.5050505050505051,0.06667,0.158,10,7.752150271274316,0.0,0.48316414141414143,0.5050505050505051,3.0183745948760112,0.48316414141414143,6.247099766223811
2,0.1,0.5050505050505051,0.06768,0.158,10,7.640232108317214,0.0,0.48290909090909095,0.5050505050505051,2.9627349705957053,0.48290909090909095,6.135181603266709
2,0.1,0.5050505050505051,0.06869,0.158,10,7.531605176822821,0.0,0.48265404040404036,0.5050505050505051,2.9087409620467537,0.48265404040404036,6.026554671772316
2,0.1,0.5050505050505051,0.0697,0.158,10,7.4261264003014364,0.0,0.4823989898989899,0.5050505050505051,2.8563210309843066,0.4823989898989899,5.921075895250931
2,0.1,0.5050505050505051,0.07071,0.158,10,7.323660876906529,0.0,0.4821439393939394,0.5050505050505051,2.805407726485098,0.4821439393939394,5.818610371856024
2,0.1,0.5050505050505051,0.07172,0.158,10,7.224081303835905,0.0,0.4818888888888888,0.5050505050505051,2.7559373971480303,0.4818888888888888,5.7190307987854
2,0.1,0.5050505050505051,0.07273,0.158,10,7.127267449692859,0.0,0.48163383838383833,0.5050505050505051,2.7078499272747525,0.48163383838383833,5.6222169446423536
2,0.1,0.5050505050505051,0.07374,0.158,10,7.0331056702090065,0.0,0.48137878787878785,0.5050505050505051,2.6610884947310716,0.48137878787878785,5.528055165158501
2,0.1,0.5050505050505051,0.07475,0.158,10,6.941488463227594,0.0,0.48112373737373737,0.5050505050505051,2.6155993484386104,0.48112373737373737,5.4364379581770885
2,0.1,0.5050505050505051,0.07576,0.158,10,6.852314059283437,0.0,0.4808686868686869,0.5050505050505051,2.571331603664777,0.4808686868686869,5.347263554232931
2,0.1,0.5050505050505051,0.07677,0.158,10,6.7654860445012845,0.0,0.4806136363636363,0.5050505050505051,2.528237053471946,0.4806136363636363,5.260435539450779
2,0.1,0.5050505050505051,0.07778,0.158,10,6.6809130128749565,0.0,0.4803585858585858,0.5050505050505051,2.486269994857027,0.4803585858585858,5.175862507824451
2,0.1,0.5050505050505051,0.07879,0.158,10,6.598508245290832,0.0,0.48010353535353534,0.5050505050505051,2.44538706826321,0.48010353535353534,5.093457740240327
2,0.1,0.5050505050505051,0.0798,0.158,10,6.518189412926255,0.0,0.47984848484848486,0.5050505050505051,2.405547109279167,0.47984848484848486,5.01313890787575
2,0.1,0.5050505050505051,0.08081,0.158,10,6.439878302890306,0.0,0.4795934343434344,0.5050505050505051,2.3667110114594374,0.4795934343434344,4.934827797839801
2,0.1,0.5050505050505051,0.08182,0.158,10,6.363500564184993,0.0,0.4793383838383838,0.5050505050505051,2.3288415993050258,0.4793383838383838,4.858450059134488
2,0.1,0.5050505050505051,0.08283,0.158,10,6.288985472252405,0.0,0.4790833333333333,0.5050505050505051,2.2919035105369767,0.4790833333333333,4.7839349672019
2,0.1,0.5050505050505051,0.08384,0.158,10,6.21626571054052,0.0,0.4788282828282828,0.5050505050505051,2.2558630868792795,0.4788282828282828,4.711215205490015
2,0.1,0.5050505050505051,0.08485,0.158,10,6.145277167669625,0.0,0.47857323232323234,0.5050505050505051,2.220688272642077,0.47857323232323234,4.64022666261912
2,0.1,0.5050505050505051,0.08586,0.158,10,6.075958748914723,0.0,0.47831818181818186,0.5050505050505051,2.1863485204628716,0.47831818181818186,4.570908243864219
2,0.1,0.5050505050505051,0.08687,0.158,10,6.008252200838824,0.0,0.4780631313131313,0.5050505050505051,2.1528147036231666,0.4780631313131313,4.503201695788319
2,0.1,0.5050505050505051,0.08788,0.158,10,5.942101948019108,0.0,0.4778080808080808,0.5050505050505051,2.1200590344115535,0.4778080808080808,4.4370514429686025
2,0.1,0.5050505050505051,0.08889,0.158,10,5.877454940904148,0.0,0.4775530303030303,0.5050505050505051,2.0880549880523187,0.4775530303030303,4.3724044358536425
2,0.1,0.5050505050505051,0.0899,0.158,10,5.81426051392681,0.0,0.47729797979797983,0.5050505050505051,2.0567772317618953,0.47729797979797983,4.309210008876305
2,0.1,0.5050505050505051,0.09091,0.158,10,5.752470253075247,0.0,0.47704292929292924,0.5050505050505051,2.0262015585343582,0.47704292929292924,4.2474197480247415
2,0.1,0.5050505050505051,0.09192,0.158,10,5.69203787219453,0.0,0.47678787878787876,0.5050505050505051,1.996304825292245,0.47678787878787876,4.186987367144025
2,0.1,0.5050505050505051,0.09293,0.158,10,5.632919097354694,0.0,0.4765328282828283,0.5050505050505051,1.9670648950705725,0.4765328282828283,4.12786859230419
2,0.1,0.5050505050505051,0.09394,0.158,10,5.5750715586781165,0.0,0.4762777777777778,0.5050505050505051,1.9384605829305284,0.4762777777777778,4.070021053627611
2,0.1,0.5050505050505051,0.09495,0.158,10,5.518454689070802,0.0,0.4760227272727273,0.5050505050505051,1.9104716053251165,0.4760227272727273,4.013404184020297
2,0.1,0.5050505050505051,0.09596,0.158,10,5.463029629348929,0.0,0.47576767676767673,0.5050505050505051,1.8830785326624246,0.47576767676767673,3.957979124298424
2,0.1,0.5050505050505051,0.09697,0.158,10,5.408759139294356,0.0,0.47551262626262625,0.5050505050505051,1.8562627448333835,0.47551262626262625,3.903708634243851
2,0.1,0.5050505050505051,0.09798,0.158,10,5.355607514211311,0.0,0.47525757575757577,0.5050505050505051,1.830006389490106,0.47525757575757577,3.8505570091608057
2,0.1,0.5050505050505051,0.09899,0.158,10,5.30354050659132,0.0,0.4750025252525253,0.5050505050505051,1.8042923428783557,0.4750025252525253,3.7984900015408147
2,0.1,0.5050505050505051,0.1,0.158,10,5.252525252525253,0.0,0.4747474747474747,0.5050505050505051,1.7791041730435666,0.4747474747474747,3.747474747474747
3,0.1,0.6060606060606061,1e-05,0.158,10,10.0,0.0,0.9999,0.6060606060606061,8.3931,0.9999,8.393939393939394
3,0.1,0.6060606060606061,0.00102,0.158,10,10.0,0.0,0.9898,0.6060606060606061,8.308321212121212,0.9898,8.393939393939394
3,0.1,0.6060606060606061,0.00203,0.158,10,10.0,0.0,0.9797,0.6060606060606061,8.223542424242426,0.9797,8.393939393939396
3,0.1,0.6060606060606061,0.00304,0.158,10,10.0,0.0,0.9696,0.6060606060606061,8.138763636363636,0.9696,8.393939393939394
3,0.1,0.6060606060606061,0.00405,0.158,10,10.0,0.0,0.9595,0.6060606060606061,8.053984848484848,0.9595,8.393939393939394
3,0.1,0.6060606060606061,0.00506,0.158,10,10.0,0.0,0.9494,0.6060606060606061,7.969206060606061,0.9494,8.393939393939394
3,0.1,0.6060606060606061,0.00607,0.158,10,10.0,0.0,0.9393,0.6060606060606061,7.884427272727273,0.9393,8.393939393939394
3,0.1,0.6060606060606061,0.0070799999999999995,0.158,10,10.0,0.0,0.9292,0.6060606060606061,7.799648484848486,0.9292,8.393939393939394
3,0.1,0.6060606060606061,0.00809,0.158,10,10.0,0.0,0.9191,0.6060606060606061,7.714869696969698,0.9191,8.393939393939394
3,0.1,0.6060606060606061,0.0091,0.158,10,10.0,0.0,0.909,0.6060606060606061,7.630090909090909,0.909,8.393939393939394
3,0.1,0.6060606060606061,0.010110000000000001,0.158,10,10.0,0.0,0.8989,0.6060606060606061,7.545312121212121,0.8989,8.393939393939394
3,0.1,0.6060606060606061,0.01112,0.158,10,10.0,0.0,0.8888,0.6060606060606061,7.460533333333334,0.8888,8.393939393939394
3,0.1,0.6060606060606061,0.01213,0.158,10,10.0,0.0,0.8787,0.6060606060606061,7.375754545454546,0.8787,8.393939393939394
3,0.1,0.6060606060606061,0.01314,0.158,10,10.0,0.0,0.8686,0.6060606060606061,7.290975757575759,0.8686,8.393939393939394
3,0.1,0.6060606060606061,0.01415,0.158,10,10.0,0.0,0.8585,0.6060606060606061,7.206196969696971,0.8585,8.393939393939394
3,0.1,0.6060606060606061,0.01516,0.158,10,10.0,0.0,0.8484,0.6060606060606061,7.121418181818183,0.8484,8.393939393939394
3,0.1,0.6060606060606061,0.01617,0.158,10,10.0,0.0,0.8383,0.6060606060606061,7.036639393939395,0.8383,8.393939393939394
3,0.1,0.6060606060606061,0.01718,0.158,10,10.0,0.0,0.8282,0.6060606060606061,6.951860606060607,0.8282,8.393939393939394
3,0.1,0.6060606060606061,0.01819,0.158,10,10.0,0.0,0.8181,0.6060606060606061,6.867081818181819,0.8181,8.393939393939394
3,0.1,0.6060606060606061,0.019200000000000002,0.158,10,10.0,0.0,0.808,0.6060606060606061,6.782303030303032,0.808,8.393939393939394
3,0.1,0.6060606060606061,0.020210000000000002,0.158,10,10.0,0.0,0.7978999999999999,0.6060606060606061,6.697524242424242,0.7978999999999999,8.393939393939394
3,0.1,0.6060606060606061,0.02122,0.158,10,10.0,0.0,0.7878000000000001,0.6060606060606061,6.612745454545456,0.7878000000000001,8.393939393939394
3,0.1,0.6060606060606061,0.02223,0.158,10,10.0,0.0,0.7777000000000001,0.6060606060606061,6.527966666666667,0.7777000000000001,8.393939393939394
3,0.1,0.6060606060606061,0.02324,0.158,10,10.0,0.0,0.7676000000000001,0.6060606060606061,6.44318787878788,0.7676000000000001,8.393939393939394
3,0.1,0.6060606060606061,0.02425,0.158,10,10.0,0.0,0.7575000000000001,0.6060606060606061,6.358409090909092,0.7575000000000001,8.393939393939394
3,0.1,0.6060606060606061,0.02526,0.158,10,10.0,0.0,0.7474000000000001,0.6060606060606061,6.273630303030304,0.7474000000000001,8.393939393939394
3,0.1,0.6060606060606061,0.02627,0.158,10,10.0,0.0,0.7373,0.6060606060606061,6.188851515151515,0.7373,8.393939393939394
3,0.1,0.6060606060606061,0.027280000000000002,0.158,10,10.0,0.0,0.7272,0.6060606060606061,6.104072727272728,0.7272,8.393939393939394
3,0.1,0.6060606060606061,0.02829,0.158,10,10.0,0.0,0.7171000000000001,0.6060606060606061,6.01929393939394,0.7171000000000001,8.393939393939394
3,0.1,0.6060606060606061,0.0293,0.158,10,10.0,0.0,0.7070000000000001,0.6060606060606061,5.934515151515153,0.7070000000000001,8.393939393939394
3,0.1,0.6060606060606061,0.03031,0.158,10,10.0,0.0,0.6969000000000001,0.6060606060606061,5.849736363636365,0.6969000000000001,8.393939393939394
3,0.1,0.6060606060606061,0.03132000000000001,0.158,10,10.0,0.0,0.6867999999999999,0.6060606060606061,5.764957575757575,0.6867999999999999,8.393939393939394
3,0.1,0.6060606060606061,0.032330000000000005,0.158,10,10.0,0.0,0.6767,0.6060606060606061,5.680178787878788,0.6767,8.393939393939394
3,0.1,0.6060606060606061,0.03334,0.158,10,10.0,0.0,0.6666,0.6060606060606061,5.595400000000001,0.6666,8.393939393939394
3,0.1,0.6060606060606061,0.034350000000000006,0.158,10,10.0,0.0,0.6565,0.6060606060606061,5.510621212121212,0.6565,8.393939393939394
3,0.1,0.6060606060606061,0.03536,0.158,10,10.0,0.0,0.6464,0.6060606060606061,5.425842424242425,0.6464,8.393939393939394
3,0.1,0.6060606060606061,0.036370000000000006,0.158,10,10.0,0.0,0.6362999999999999,0.6060606060606061,5.341063636363636,0.6362999999999999,8.393939393939394
3,0.1,0.6060606060606061,0.037380000000000004,0.158,10,10.0,0.0,0.6262,0.6060606060606061,5.256284848484849,0.6262,8.393939393939394
3,0.1,0.6060606060606061,0.03839000000000001,0.158,10,10.0,0.0,0.6160999999999999,0.6060606060606061,5.17150606060606,0.6160999999999999,8.393939393939394
3,0.1,0.6060606060606061,0.039400000000000004,0.158,10,10.0,0.0,0.606,0.6060606060606061,5.086727272727273,0.606,8.393939393939394
3,0.1,0.6060606060606061,0.04041000000000001,0.158,10,10.0,0.0,0.5958999999999999,0.6060606060606061,5.001948484848484,0.5958999999999999,8.393939393939394
3,0.1,0.6060606060606061,0.041420000000000005,0.158,10,10.0,0.0,0.5857999999999999,0.6060606060606061,4.9171696969696965,0.5857999999999999,8.393939393939394
3,0.1,0.6060606060606061,0.04243,0.158,10,10.0,0.0,0.5757,0.6060606060606061,4.832390909090909,0.5757,8.393939393939394
3,0.1,0.6060606060606061,0.043440000000000006,0.158,10,10.0,0.0,0.5655999999999999,0.6060606060606061,4.7476121212121205,0.5655999999999999,8.393939393939394
3,0.1,0.6060606060606061,0.04445,0.158,10,10.0,0.0,0.5555,0.6060606060606061,4.662833333333333,0.5555,8.393939393939394
3,0.1,0.6060606060606061,0.04546000000000001,0.158,10,10.0,0.0,0.5453999999999999,0.6060606060606061,4.5780545454545445,0.5453999999999999,8.393939393939394
3,0.1,0.6060606060606061,0.046470000000000004,0.158,10,10.0,0.0,0.5352999999999999,0.6060606060606061,4.493275757575757,0.5352999999999999,8.393939393939394
3,0.1,0.6060606060606061,0.04748000000000001,0.158,10,10.0,0.0,0.5251999999999999,0.6060606060606061,4.408496969696969,0.5251999999999999,8.393939393939394
3,0.1,0.6060606060606061,0.048490000000000005,0.158,10,10.0,0.0,0.5150999999999999,0.6060606060606061,4.323718181818181,0.5150999999999999,8.393939393939394
3,0.1,0.6060606060606061,0.0495,0.158,10,10.0,0.0,0.505,0.6060606060606061,4.238939393939394,0.505,8.393939393939394
3,0.1,0.6060606060606061,0.050510000000000006,0.158,10,10.0,0.0,0.4948999999999999,0.6060606060606061,4.154160606060605,0.4948999999999999,8.393939393939394
3,0.1,0.6060606060606061,0.05152,0.158,10,10.0,0.0,0.4848,0.6060606060606061,4.069381818181818,0.4848,8.393939393939394
3,0.1,0.6060606060606061,0.05253000000000001,0.158,10,10.0,0.0,0.4746999999999999,0.6060606060606061,3.9846030303030298,0.4746999999999999,8.393939393939394
3,0.1,0.6060606060606061,0.053540000000000004,0.158,10,10.0,0.0,0.4645999999999999,0.6060606060606061,3.899824242424242,0.4645999999999999,8.393939393939394
2,0.1,0.6060606060606061,0.05455000000000001,0.158,10,9.468933144460182,0.0,0.483469696969697,0.6060606060606061,3.8014606034513956,0.483469696969697,7.862872538399577
2,0.1,0.6060606060606061,0.055560000000000005,0.158,10,9.302310360625695,0.0,0.48316363636363635,0.6060606060606061,3.7185480177784123,0.48316363636363635,7.696249754565089
2,0.1,0.6060606060606061,0.05657,0.158,10,9.141637338561504,0.0,0.4828575757575757,0.6060606060606061,3.6386103129905774,0.4828575757575757,7.535576732500898
2,0.1,0.6060606060606061,0.057580000000000006,0.158,10,8.986600987295672,0.0,0.4825515151515152,0.6060606060606061,3.561490943601923,0.4825515151515152,7.3805403812350665
2,0.1,0.6060606060606061,0.05859,0.158,10,8.83690980465174,0.0,0.48224545454545453,0.6060606060606061,3.487044158524217,0.48224545454545453,7.230849198591134
2,0.1,0.6060606060606061,0.05960000000000001,0.158,10,8.692292047996744,0.0,0.481939393939394,0.6060606060606061,3.4151340864409807,0.481939393939394,7.086231441936139
2,0.1,0.6060606060606061,0.060610000000000004,0.158,10,8.552494087884286,0.0,0.48163333333333336,0.6060606060606061,3.3456339126290118,0.48163333333333336,6.9464334818236795
2,0.1,0.6060606060606061,0.06162000000000001,0.158,10,8.417278923608036,0.0,0.4813272727272727,0.6060606060606061,3.278425136735147,0.4813272727272727,6.8112183175474295
2,0.1,0.6060606060606061,0.06263,0.158,10,8.286424842388438,0.0,0.48102121212121207,0.6060606060606061,3.2133969023696087,0.48102121212121207,6.680364236327832
2,0.1,0.6060606060606061,0.06364,0.158,10,8.159724206235834,0.0,0.48071515151515143,0.6060606060606061,3.1504453905375676,0.48071515151515143,6.553663600175228
2,0.1,0.6060606060606061,0.06465,0.158,10,8.036982352527597,0.0,0.4804090909090909,0.6060606060606061,3.08947326992771,0.4804090909090909,6.43092174646699
2,0.1,0.6060606060606061,0.06566,0.158,10,7.918016596054976,0.0,0.48010303030303036,0.6060606060606061,3.0303891979356608,0.48010303030303036,6.311955989994369
2,0.1,0.6060606060606061,0.06667,0.158,10,7.802655321779366,0.0,0.4797969696969697,0.6060606060606061,2.9731073670421164,0.4797969696969697,6.19659471571876
2,0.1,0.6060606060606061,0.06768,0.158,10,7.690737158822264,0.0,0.4794909090909091,0.6060606060606061,2.917547091807826,0.4794909090909091,6.084676552761658
2,0.1,0.6060606060606061,0.06869,0.158,10,7.582110227327871,0.0,0.47918484848484855,0.6060606060606061,2.863632432304891,0.47918484848484855,5.976049621267265
2,0.1,0.6060606060606061,0.0697,0.158,10,7.476631450806487,0.0,0.4788787878787879,0.6060606060606061,2.811291850288459,0.4788787878787879,5.87057084474588
2,0.1,0.6060606060606061,0.07071,0.158,10,7.374165927411579,0.0,0.47857272727272726,0.6060606060606061,2.760457894835266,0.47857272727272726,5.768105321350973
2,0.1,0.6060606060606061,0.07172,0.158,10,7.274586354340955,0.0,0.4782666666666666,0.6060606060606061,2.7110669145442143,0.4782666666666666,5.668525748280349
2,0.1,0.6060606060606061,0.07273,0.158,10,7.177772500197909,0.0,0.4779606060606061,0.6060606060606061,2.6630587937169525,0.4779606060606061,5.5717118941373025
2,0.1,0.6060606060606061,0.07374,0.158,10,7.083610720714057,0.0,0.47765454545454544,0.6060606060606061,2.616376710219287,0.47765454545454544,5.47755011465345
2,0.1,0.6060606060606061,0.07475,0.158,10,6.991993513732644,0.0,0.4773484848484849,0.6060606060606061,2.5709669129728416,0.4773484848484849,5.385932907672037
2,0.1,0.6060606060606061,0.07576,0.158,10,6.902819109788487,0.0,0.47704242424242427,0.6060606060606061,2.526778517245024,0.47704242424242427,5.29675850372788
2,0.1,0.6060606060606061,0.07677,0.158,10,6.815991095006335,0.0,0.4767363636363636,0.6060606060606061,2.4837633160982087,0.4767363636363636,5.209930488945728
2,0.1,0.6060606060606061,0.07778,0.158,10,6.731418063380007,0.0,0.4764303030303031,0.6060606060606061,2.4418756065293055,0.4764303030303031,5.1253574573194
2,0.1,0.6060606060606061,0.07879,0.158,10,6.649013295795882,0.0,0.47612424242424245,0.6060606060606061,2.401072028981504,0.47612424242424245,5.042952689735276
2,0.1,0.6060606060606061,0.0798,0.158,10,6.568694463431306,0.0,0.4758181818181818,0.6060606060606061,2.3613114190434765,0.4758181818181818,4.9626338573707
2,0.1,0.6060606060606061,0.08081,0.158,10,6.490383353395356,0.0,0.4755121212121213,0.6060606060606061,2.3225546702697626,0.4755121212121213,4.88432274733475
2,0.1,0.6060606060606061,0.08182,0.158,10,6.414005614690043,0.0,0.47520606060606063,0.6060606060606061,2.284764607161367,0.47520606060606063,4.807945008629437
2,0.1,0.6060606060606061,0.08283,0.158,10,6.339490522757455,0.0,0.4749,0.6060606060606061,2.2479058674393335,0.4749,4.733429916696849
2,0.1,0.6060606060606061,0.08384,0.158,10,6.26677076104557,0.0,0.47459393939393946,0.6060606060606061,2.211944792827652,0.47459393939393946,4.660710154984963
2,0.1,0.6060606060606061,0.08485,0.158,10,6.195782218174675,0.0,0.4742878787878788,0.6060606060606061,2.1768493276364653,0.4742878787878788,4.589721612114069
2,0.1,0.6060606060606061,0.08586,0.158,10,6.126463799419773,0.0,0.4739818181818183,0.6060606060606061,2.1425889245032756,0.4739818181818183,4.520403193359168
2,0.1,0.6060606060606061,0.08687,0.158,10,6.0587572513438746,0.0,0.47367575757575764,0.6060606060606061,2.1091344567095867,0.47367575757575764,4.452696645283268
2,0.1,0.6060606060606061,0.08788,0.158,10,5.992606998524158,0.0,0.473369696969697,0.6060606060606061,2.076458136543989,0.473369696969697,4.386546392463552
2,0.1,0.6060606060606061,0.08889,0.158,10,5.927959991409198,0.0,0.47306363636363646,0.6060606060606061,2.0445334392307704,0.47306363636363646,4.321899385348592
2,0.1,0.6060606060606061,0.0899,0.158,10,5.864765564431861,0.0,0.4727575757575758,0.6060606060606061,2.0133350319863617,0.4727575757575758,4.258704958371253
2,0.1,0.6060606060606061,0.09091,0.158,10,5.802975303580297,0.0,0.4724515151515152,0.6060606060606061,1.9828387078048406,0.4724515151515152,4.1969146975196905
2,0.1,0.6060606060606061,0.09192,0.158,10,5.74254292269958,0.0,0.47214545454545453,0.6060606060606061,1.953021323608743,0.47214545454545453,4.136482316638974
2,0.1,0.6060606060606061,0.09293,0.158,10,5.6834241478597445,0.0,0.471839393939394,0.6060606060606061,1.923860742433086,0.471839393939394,4.077363541799137
2,0.1,0.6060606060606061,0.09394,0.158,10,5.625576609183167,0.0,0.47153333333333336,0.6060606060606061,1.895335779339058,0.47153333333333336,4.01951600312256
2,0.1,0.6060606060606061,0.09495,0.158,10,5.5689597395758526,0.0,0.4712272727272727,0.6060606060606061,1.8674261507796617,0.4712272727272727,3.962899133515246
2,0.1,0.6060606060606061,0.09596,0.158,10,5.513534679853979,0.0,0.4709212121212121,0.6060606060606061,1.8401124271629856,0.4709212121212121,3.907474073793373
2,0.1,0.6060606060606061,0.09697,0.158,10,5.4592641897994065,0.0,0.47061515151515154,0.6060606060606061,1.8133759883799603,0.47061515151515154,3.8532035837388
2,0.1,0.6060606060606061,0.09798,0.158,10,5.406112564716361,0.0,0.470309090909091,0.6060606060606061,1.7871989820826986,0.470309090909091,3.8000519586557546
2,0.1,0.6060606060606061,0.09899,0.158,10,5.35404555709637,0.0,0.47000303030303037,0.6060606060606061,1.7615642845169637,0.47000303030303037,3.7479849510357632
2,0.1,0.6060606060606061,0.1,0.158,10,5.303030303030303,0.0,0.4696969696969697,0.6060606060606061,1.7364554637281908,0.4696969696969697,3.6969696969696964
3,0.1,0.7070707070707071,1e-05,0.158,10,10.0,0.0,0.9999,0.7070707070707071,8.2921,0.9999,8.292929292929292
3,0.1,0.7070707070707071,0.00102,0.158,10,10.0,0.0,0.9898,0.7070707070707071,8.208341414141413,0.9898,8.292929292929292
3,0.1,0.7070707070707071,0.00203,0.158,10,10.0,0.0,0.9797,0.7070707070707071,8.12458282828283,0.9797,8.292929292929294
3,0.1,0.7070707070707071,0.00304,0.158,10,10.0,0.0,0.9696,0.7070707070707071,8.040824242424243,0.9696,8.292929292929294
3,0.1,0.7070707070707071,0.00405,0.158,10,10.0,0.0,0.9595,0.7070707070707071,7.957065656565655,0.9595,8.29292929292929
3,0.1,0.7070707070707071,0.00506,0.158,10,10.0,0.0,0.9494,0.7070707070707071,7.87330707070707,0.9494,8.292929292929292
3,0.1,0.7070707070707071,0.00607,0.158,10,10.0,0.0,0.9393,0.7070707070707071,7.789548484848484,0.9393,8.292929292929292
3,0.1,0.7070707070707071,0.0070799999999999995,0.158,10,10.0,0.0,0.9292,0.7070707070707071,7.705789898989899,0.9292,8.292929292929292
3,0.1,0.7070707070707071,0.00809,0.158,10,10.0,0.0,0.9191,0.7070707070707071,7.622031313131313,0.9191,8.292929292929292
3,0.1,0.7070707070707071,0.0091,0.158,10,10.0,0.0,0.909,0.7070707070707071,7.5382727272727275,0.909,8.292929292929292
3,0.1,0.7070707070707071,0.010110000000000001,0.158,10,10.0,0.0,0.8989,0.7070707070707071,7.454514141414141,0.8989,8.292929292929292
3,0.1,0.7070707070707071,0.01112,0.158,10,10.0,0.0,0.8888,0.7070707070707071,7.370755555555556,0.8888,8.292929292929294
3,0.1,0.7070707070707071,0.01213,0.158,10,10.0,0.0,0.8787,0.7070707070707071,7.28699696969697,0.8787,8.292929292929292
3,0.1,0.7070707070707071,0.01314,0.158,10,10.0,0.0,0.8686,0.7070707070707071,7.203238383838383,0.8686,8.292929292929292
3,0.1,0.7070707070707071,0.01415,0.158,10,10.0,0.0,0.8585,0.7070707070707071,7.119479797979798,0.8585,8.292929292929292
3,0.1,0.7070707070707071,0.01516,0.158,10,10.0,0.0,0.8484,0.7070707070707071,7.035721212121212,0.8484,8.292929292929292
3,0.1,0.7070707070707071,0.01617,0.158,10,10.0,0.0,0.8383,0.7070707070707071,6.951962626262626,0.8383,8.292929292929292
3,0.1,0.7070707070707071,0.01718,0.158,10,10.0,0.0,0.8282,0.7070707070707071,6.8682040404040405,0.8282,8.292929292929292
3,0.1,0.7070707070707071,0.01819,0.158,10,10.0,0.0,0.8181,0.7070707070707071,6.7844454545454544,0.8181,8.292929292929292
3,0.1,0.7070707070707071,0.019200000000000002,0.158,10,10.0,0.0,0.808,0.7070707070707071,6.700686868686869,0.808,8.292929292929292
3,0.1,0.7070707070707071,0.020210000000000002,0.158,10,10.0,0.0,0.7978999999999999,0.7070707070707071,6.616928282828281,0.7978999999999999,8.292929292929292
3,0.1,0.7070707070707071,0.02122,0.158,10,10.0,0.0,0.7878000000000001,0.7070707070707071,6.533169696969697,0.7878000000000001,8.292929292929292
